t y
0.1	10.55
0.2	5.5
0.3	3.833333
0.4	3
0.5	2.5
0.6	2.166667
0.7	1.928571
0.8	1.75
0.9	1.611111
1	1.5
1.1	1.409091
1.2	1.333333
1.3	1.269231
1.4	1.214286
1.5	1.166667
1.6	1.125
1.7	1.088235
1.8	1.055556
1.9	1.026316
2	1
2.1	0.97619
2.2	0.954545
2.3	0.934783
2.4	0.916667
2.5	0.9
2.6	0.884615
2.7	0.87037
2.8	0.857143
2.9	0.844828
3	0.833333
3.1	0.822581
3.2	0.8125
3.3	0.80303
3.4	0.794118
3.5	0.785714
3.6	0.777778
3.7	0.77027
3.8	0.763158
3.9	0.75641
4	0.75
4.1	0.743902
4.2	0.738095
4.3	0.732558
4.4	0.727273
4.5	0.722222
4.6	0.717391
4.7	0.712766
4.8	0.708333
4.9	0.704082
5	0.7

