w lg_w A L psi
0.0100000000000000	-2	3.00657401440569	9.56143799135239	-0.864000000000174
0.0177827941003892	-1.75000000000000	3.02082892378342	9.60252261827182	-2.44799999999958
0.0316227766016838	-1.50000000000000	3.06681124937221	9.73374095245943	-4.56000000000029
0.0562341325190349	-1.25000000000000	3.22022494363026	10.1577241939491	-9.07199999999939
0.100000000000000	-1	3.79468606089370	11.5835170398804	-18.5760000000001
0.177827941003892	-0.750000000000000	6.10463018465851	15.7131871948503	-64.0799999999998
0.316227766016838	-0.500000000000000	1.76928087497631	4.95593566067486	-151.920000000000
0.562341325190349	-0.250000000000000	0.425692364567488	-7.41808278954844	-169.055999999999
1	0	0.124326641165964	-18.1087159836211	-173.952000000000
1.77827941003892	0.250000000000000	0.0383712653414657	-28.3198775830102	-176.687999999999
3.16227766016838	0.500000000000000	0.0120533528982322	-38.3778425594538	-178.416000000001
5.62341325190349	0.750000000000000	0.00381000702004591	-48.3814844824750	-179.135999999997
10	1	0.00123899988536893	-58.1385746760888	-179.855999999993
17.7827941003892	1.25000000000000	0.000393373110139076	-68.1039066106189	-178.703999999994
31.6227766016838	1.50000000000000	0.000128963985561597	-77.7906310739525	-179.711999999997
56.2341325190349	1.75000000000000	3.86574030615122e-05	-88.2553464898210	-179.999999999980
100	2	1.22935734861238e-05	-98.2064371677815	-179.856000000008
