t e_1 e_5 e_10
0	0	0	0
0.100000000000000	0.149875000000000	0.149375000000000	0.148750000000000
0.200000000000000	0.299022179687500	0.295123190104167	0.290277109375000
0.300000000000000	0.446749958056261	0.433875388842502	0.418063071548937
0.400000000000000	0.592407402590177	0.562597100834734	0.526576007225939
0.500000000000000	0.735385420028915	0.678646012001553	0.611490719625286
0.600000000000000	0.875117685096644	0.779817135938852	0.669839621269440
0.700000000000000	1.01108131544618	0.864375115795552	0.700090351126032
0.800000000000000	1.14279730190557	0.931073522712631	0.702149902987541
0.900000000000000	1.26983070386382	0.979161316028450	0.677298663030547
1	1.39179062029774	1.00837693476021	0.628060991414020
1.10000000000000	1.50832994752319	1.01893076789784	0.558021739037780
1.20000000000000	1.61914493525349	1.01147699731293	0.471600255891766
1.30000000000000	1.72397455296578	0.987076017149697	0.373794945582332
1.40000000000000	1.82259967891576	0.947148804083940	0.269912211547065
1.50000000000000	1.91484212440382	0.893424741590298	0.165293720390586
1.60000000000000	2.00056350608426	0.827884487254549	0.0650553076242013
1.70000000000000	2.07966397922579	0.752699515207813	-0.0261503666872720
1.80000000000000	2.15208084488039	0.670169966988372	-0.104337050905359
1.90000000000000	2.21778704389977	0.582662405565499	-0.166345825607113
2	2.27678955065972	0.492548991769393	-0.209957976120902
2.10000000000000	2.32912767921394	0.402149493601167	-0.233956686063092
2.20000000000000	2.37487131440568	0.313677401117704	-0.238137062305591
2.30000000000000	2.41411908022025	0.229191257566647	-0.223266534572212
2.40000000000000	2.44699645736817	0.150552136312083	-0.190999982403549
2.50000000000000	2.47365386175182	0.0793879981820220	-0.143755927334717
2.60000000000000	2.49426469509042	0.0170654605993859	-0.0845617082962042
2.70000000000000	2.50902337856437	-0.0353306964174340	-0.0168766765773682
2.80000000000000	2.51814337989283	-0.0770101664142935	0.0555969285024354
2.90000000000000	2.52185524378256	-0.107481970946702	0.129105636960666
3	2.52040463518511	-0.126551794058425	0.200029508495506
3.10000000000000	2.51405040427643	-0.134312228733225	0.265051362380398
3.20000000000000	2.50306268153257	-0.131126518634588	0.321303020310387
