t Cp1 Cp2
0	0	0
1.00000000000000e-05	-0.000786483200000000	-0.000783923200000000
2.00000000000000e-05	-0.00154324436515116	-0.00152341060603522
3.00000000000000e-05	-0.00226645567175298	-0.00220127406382841
4.00000000000000e-05	-0.00295262105909499	-0.00280241677588779
5.00000000000000e-05	-0.00359858778860901	-0.00331414684617604
6.00000000000000e-05	-0.00420155547768186	-0.00372642047750186
7.00000000000000e-05	-0.00475908263079719	-0.00403201092702925
8.00000000000000e-05	-0.00526909070571536	-0.00422660131451254
9.00000000000000e-05	-0.00572986576673031	-0.00430880135222745
0.000100000000000000	-0.00614005779059292	-0.00428008997591556
0.000110000000000000	-0.00649867770340170	-0.00414468765638740
0.000120000000000000	-0.00680509223857911	-0.00390936381994926
0.000130000000000000	-0.00705901671693044	-0.00358318626587884
0.000140000000000000	-0.00726050585968181	-0.00317722071001448
0.000150000000000000	-0.00740994275428399	-0.00270418958086515
0.000160000000000000	-0.00750802610062447	-0.00217809993110140
0.000170000000000000	-0.00755575587209516	-0.00161385079256849
0.000180000000000000	-0.00755441753170748	-0.00102683049392837
0.000190000000000000	-0.00750556494812716	-0.000432514380540373
0.000200000000000000	-0.00741100216012251	0.000153926963238604
0.000210000000000000	-0.00727276414049246	0.000717999471783017
0.000220000000000000	-0.00709309671208114	0.00124622862191548
0.000230000000000000	-0.00687443576901691	0.00172646600579555
0.000240000000000000	-0.00661938595586451	0.00214815289592412
0.000250000000000000	-0.00633069895598236	0.00250253553321911
0.000260000000000000	-0.00601125153807190	0.00278282824895767
0.000270000000000000	-0.00566402350673599	0.00298432196546297
0.000280000000000000	-0.00529207569887474	0.00310443707097733
0.000290000000000000	-0.00489852816299155	0.00314272109422233
0.000300000000000000	-0.00448653865301385	0.00310079297839820
0.000310000000000000	-0.00405928156210749	0.00298223704003125
0.000320000000000000	-0.00361992741524246	0.00279245086561540
0.000330000000000000	-0.00317162303200926	0.00253845242278680
0.000340000000000000	-0.00271747246345456	0.00222865252161631
0.000350000000000000	-0.00226051879856355	0.00187259943911690
0.000360000000000000	-0.00180372692753025	0.00148070300492949
0.000370000000000000	-0.00134996734018909	0.00106394573225917
0.000380000000000000	-0.000902001028996088	0.000633588664562244
0.000390000000000000	-0.000462465556809543	0.000200879499358948
0.000400000000000000	-3.38623404892861e-05	-0.000223229745221545
0.000410000000000000	0.000381454807926524	-0.000628348724643832
0.000420000000000000	0.000781289849940390	-0.00100489225154352
0.000430000000000000	0.00116361337582930	-0.00134429585787333
0.000440000000000000	0.00152657013201752	-0.00163919889740964
0.000450000000000000	0.00186848521502432	-0.00188359160956751
0.000460000000000000	0.00218786893499209	-0.00207292358434540
0.000470000000000000	0.00248342036008082	-0.00220417211931410
0.000480000000000000	0.00275402956096358	-0.00227587001543682
0.000490000000000000	0.00299877858223499	-0.00228809339246651
0.000500000000000000	0.00321694117471459	-0.00224241109140954
0.000510000000000000	0.00340798132935683	-0.00214179814775628
0.000520000000000000	0.00357155065974161	-0.00199051664405132
0.000530000000000000	0.00370748468588795	-0.00179396796605398
0.000540000000000000	0.00381579807738864	-0.00155852107867623
0.000550000000000000	0.00389667891858830	-0.00129132189510335
0.000560000000000000	0.00395048206270815	-0.00100008912775842
0.000570000000000000	0.00397772164544900	-0.000692902179617589
0.000580000000000000	0.00397906283167337	-0.000377986659136637
0.000590000000000000	0.00395531287127800	-6.35029856652951e-05
0.000600000000000000	0.00390741154231908	0.000242656697918203
