w L
100	-34.7593393529432
226.274169979695	-34.7571021384585
264.327129747509	-34.7560881311078
308.779528511038	-34.7547041238583
360.707572160958	-34.7528149750481
421.368454190129	-34.7502360681802
492.230792724668	-34.7467151004408
575.010186208740	-34.7419070822736
671.710748556834	-34.7353399436555
784.673629351999	-34.7263670806428
916.633693778601	-34.7141016274539
1000	-34.7053574632654
1070.78573452771	-34.6973249390468
1250.86181868521	-34.6743582729541
1461.22164219398	-34.6428812021519
1706.95807939871	-34.5996715121757
1994.02048305942	-34.5402267334192
2329.35871996409	-34.4582022703482
2721.09142928550	-34.3445558987037
3178.70257726778	-34.1862038108083
3713.27106689023	-33.9638275210328
4337.73896142738	-33.6481286847599
5067.22481567795	-33.1930832063642
5408.92003108238	-32.9438601255958
6193.16192360916	-32.2710737947883
6957.70206543740	-31.4562575121736
7690.02589032400	-30.4962036504181
8380.94733634591	-29.3986673239612
9024.37163314591	-28.1943715481090
9616.88960668278	-26.9597630193971
10000	-26.1567672432712
10157.2981331072	-25.8470969153618
10646.1141936115	-25.0838073336172
11085.1251684408	-24.8664632634823
11542.2395218847	-25.2989728205322
12097.7053533045	-26.6075057134446
12777.5200741216	-28.7492747369182
13616.4605132916	-31.4249029454175
14661.8270069665	-34.3803037499526
15979.1399603237	-37.5078092267104
17661.0034238762	-40.8033806244336
19841.2380486235	-44.3197285568258
22718.0286071655	-48.1433883985937
23979.3700127577	-49.6176485130428
28012.0265127677	-53.7582403873025
32722.8625662198	-57.8120841538935
38225.9289251940	-61.8275170692762
44654.4564747957	-65.8300825026588
52164.0817927960	-69.8324639117975
60936.6151578034	-73.8402240675398
71184.4422305742	-77.8551554644919
83155.6659744837	-81.8772009756449
97140.1133025935	-85.9055134816198
100000	-86.6580801165794
113476.351874041	-89.9390082406205
132559.886918490	-93.9766273550794
154852.736536226	-98.0174484609333
180894.617294766	-102.060714170188
211316.010928646	-106.105824699707
246853.428491086	-110.152316074789
288367.241507221	-114.199834996825
336862.511826473	-118.248115360901
393513.324471009	-122.296958268163
459691.212585848	-126.346215862125
536998.362667170	-130.395778659782
627306.403977363	-134.445565821451
732801.721250142	-138.495517779265
856038.387719933	-142.545590705179
1000000	-146.595752386982
